Naam gemeente (#6);inwonersaantal;;Naam gemeente (#6);GAS-reglement - milieugerelateerde overlast ;Klasse 1-inrichtingen ;Klasse 2-inrichtingen ;Klasse 3-inrichtingen;Geschat aantal niet-vergunde inrichtingen ;Bestuurlijke maatregelen - burgemeester;ZONDER dwangsom;tijdig uitgevoerd;MET dwangsom;tijdig uitgevoerd;Veiligheidsmaatregelen - burgemeester;tijdig uitgevoerd;Toezichthouders gemeenten;;VTE toezichthouders;VTE administratieve/juridische ondersteuning ;Totaal aantal klachten (schriftelijk en mondeling);milieubeheer;lucht;water;bodem;geluid;vergunningen;mest;afval;andere;Totaal aantal milieuhandhavingscontroles;navolgende milieuhandhavingscontroles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke milieuhandhavingscontroles naar aanleiding van klachten;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke milieuhandhavingscontroles  op eigen initiatief, bijvoorbeeld in het kader van een geplande handhavingscampagne;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke milieuhandhavingscontroles met schending ; milieubeheer;lucht;water;bodem; geluid; vergunningen;mest;afval;andere;;Raadgeving;Aanmaning;Verslag van vaststelling;Proces-verbaal ;Bestuurlijke maatregelen; ZONDER dwangsom; tijdig uitgevoerd ;MET dwangsom; tijdig uitgevoerd;Veiligheidsmaatregelen;tijdig uitgevoerd ;Werden er tussen 1 januari 2021 en 31 december 2021 handhavingsactiviteiten uitgevoerd in het kader van de VCRO door verbalisanten RO en/of gemeentelijke stedenbouwkundige inspecteurs van de eigen gemeenten en/of de burgemeester? (#388);Verbalisanten;Stedenbouwkundige inspecteurs;Verbalisant/stedenbouwkundig inspecteur (gecombineerd);VTE verbalisanten/stedenbouwkundige inspecteurs;VTE verbalisant/stedenbouwkundig inspecteur;VTE verbalisant;VTE  stedenbouwkundig inspecteur ;VTE administratieve/juridische ondersteuning;Totaal aantal klachten (schriftelijk en mondeling);Totaal aantal stedenbouwkundige controles;navolgende stedenbouwkundige controles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke stedenbouwkundige controles naar aanleiding van klachten;navolgende stedenbouwkundige controles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke stedenbouwkundige controles  op eigen initiatief;navolgende stedenbouwkundige controles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke stedenbouwkundige controles met schending ;Overtredingsgraad;Raadgeving;Aanmaning;Verslag van vaststelling;Proces-verbaal;Bevel tot staking;Bestuurlijke maatregel ZONDER dwangsom;tijdig uitgevoerd;Bestuurlijke maatregel MET dwangsom;tijdig uitgevoerd;Afgesloten minnelijke schikking;Ingeleide herstelvordering bij Openbaar Ministerie;Herstel gevorderd bij burgerlijke rechter;Ambtshalve uitvoering gerechtelijke herstelmaartegel;Opmerking gemeente;;Doet de gemeente (ook) beroep op een formeel intergemeentelijk samenwerkingsverband voor de uitvoering van omgevingshandhavingstaken? (#115);Naam intergemeentelijk samenwerkingsverband? (#116);Had uw intergemeentelijk samenwerkingsverband tussen 1 januari 2021 en 31 december 2021 intergemeentelijke toezichthouders milieuhandhaving en/of geluid werkzaam zoals vermeld in artikel 16.3.1, 란1, 4랍, van het DABM die handhavingstaken uitvoerden voor de desbetreffende gemeente? (#120);Toezichthouders;VTE toezichthouders;VTE administratieve/juridische ondersteuning ;Totaal aantal klachten (schriftelijk en mondeling); milieubeheer;lucht;water;bodem;geluid;vergunningen;mest;afval;andere;Totaal aantal milieuhandhavingscontroles ;navolgende milieuhandhavingscontroles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke milieuhandhavingscontroles naar aanleiding van klachten;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke milieuhandhavingscontroles  op eigen initiatief;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke milieuhandhavingscontroles met schending ;milieubeheer;lucht;water;bodem;geluid;vergunningen;mest;afval;overige;overtredingsgraad;Raadgeving;Aanmaning;Verslag van vaststelling;Proces-verbaal;Bestuurlijke maatregelen ZONDER dwangsom ;tijdig uitgevoerd;Bestuurlijke maatregelen MET dwangsom;tijdig uitgevoerd;Veiligheidsmaatregelen;tijdig uitgevoerd;Had uw intergemeentelijk samenwerkingsverband tussen 1 januari 2021 en 31 december 2021 verbalisanten RO en/of stedenbouwkundige inspecteurs werkzaam conform de VCRO die handhavingstaken uitvoerden voor de desbetreffende gemeente? (#166);VERBALISANT ;Stedenbouwkundige inspecteurs;GECOMBINEERDE functie verbalisant/stedenbouwkundig inspecteur ;VTE  gecombineerde functie verbalisant/ stedenbouwkundig inspecteur; VTE  verbalisant; VTE  stedenbouwkundig inspecteur;VTE administratieve/juridische ondersteuning;Totaal aantal klachten (schriftelijk en mondeling);Totaal aantal stedenbouwkundige controles ;navolgende stedenbouwkundige controles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke stedenbouwkunidhe controles naar aanleiding van klachten;navolgende stedenbouwkundige controles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke stedenbouwkundige controles  op eigen initiatief;navolgende stedenbouwkundige controles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke stedenbouwkundige controles met schending ;Overtredingsgraad;Raadgeving;Aanmaning ;Verslag van vaststelling;Proces-verbaal;Bevel tot staking;Bestuurlijke maatregelen  ZONDER dwangsom ;tijdig uitgevoerd;Bestuurlijke maatregelen MET dwangsom ;tijdig uitgevoerd;Afgesloten minnelijke schikking;Ingeleide herstelvordering bij Openbaar Ministerie;Herstel gevorderd bij burgerlijke rechter;Ambtshalve uitvoering gerechtelijke herstelmaartegel;Opmerking intergemeentelijk samenwerkingsverband ;Doet de gemeente (ook) beroep op een politiezone voor de uitvoering van omgevingshandhavingstaken? (#229);Naam van de politiezone;Had uw politiezone tussen 1 januari 2021 en 31 december 2021 intergemeentelijke toezichthouders milieuhandhaving en/of geluid werkzaam zoals vermeld in artikel 16.3.1, 란1, 4랍, van het DABM die handhavingstaken uitvoerden voor de desbetreffende gemeente? (#234);Toezichthouders;VTE toezichthouders;VTE administratieve/juridische ondersteuning ;Totaal aantal klachten (schriftelijk en mondeling);milieubeheer;lucht;water;bodem;geluid;vergunningen;mest;afval;overige;Totaal aantal milieuhandhavingscontroles ;navolgende milieuhandhavingscontroles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke milieuhandhavingscontroles naar aanleiding van klachten;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke milieuhandhavingscontroles  op eigen initiatief;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke milieuhandhavingscontroles met schending ;milieubeheer;lucht;water;bodem;geluid;vergunningen;mest;afval;overige;overtredingsgraad;Raadgeving;Aanmaning;Verslag van vaststelling;Proces-verbaal;Bestuurlijke maatregelen ZONDER dwangsom ;tijdig uitgevoerd;Bestuurlijke maatregelen MET dwangsom ;tijdig uitgevoerd;Veiligheidsmaatregelen;tijdig uitgevoerd;Werden er tussen 1 januari 2021 en 31 december 2021 door uw politiezone handhavingsactiviteiten verricht in het kader van de VCRO in de desbetreffende gemeente? (#281);VTE;Aantal klachten (schriftelijke en mondeling) ;Totaal aantal stedenbouwkundige controles ;navolgende stedenbouwkundige controles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke stedenbouwkunidhe controles naar aanleiding van klachten;navolgende stedenbouwkundige controles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke stedenbouwkundige controles  op eigen initiatief;navolgende stedenbouwkundige controles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke stedenbouwkundige controles met schending ;Overtredingsgraad;Gewezen op wettelijke verplichtingen;Verslag van vaststelling;Proces-verbaal;Bevel tot staking;Opmerking politiezone;
Haaltert;18960;;Haaltert;Ja;13;258;1076;niet gekend;;10;10;0;;5;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;0;0;0;;0;0;0;0,05;60;101;6;36;36;13;10;10;;15;2;0;6;2;0;;0;;0;0;0;0;De gegevens zijn schattingen.;;Ja;SOLVA;Ja;1;0,075;0,02;15;0;0;1;3;1;7;0;2;1;27;5;13;3;0;6;13;0;0;1;2;0;7;0;2;1;;0;12;0;1;0;;0;;0;;Ja;1;1;1;0,1;0,03;0;0;17;32;9;9;2;5;7;14;;2;13;0;3;0;0;;0;;0;1;0;0;;Ja;PZ Denderleeuw/Haaltert;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;niet gekend;niet gekend;0;0;0;0;0;0;0;;0;0;0;0;;
Halen;9473;;Halen;Ja;22;70;180;niet gekend;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;PZ Limburg regio hoofdstad;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;niet gekend;niet gekend;0;0;0;0;0;0;0;;niet gekend;niet gekend;niet gekend;0;;
Halle;41265;;Halle;Neen;6;16;34;niet gekend;;0;;0;;0;;2;;0,1;0,1;203;170;3;1;3;1;4;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;203;0;0;0;;0;;0;;0;;Ja;1;1;0;;0;0,1;0,1;0,1;108;19;6;6;0;7;0;7;;62;46;0;7;1;0;;0;;0;2;0;0;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ham;11166;;Ham;Ja;niet gekend;niet gekend;niet gekend;niet gekend;;0;;0;;0;;1;;0,01;0;4;0;0;0;2;1;0;0;0;1;3;1;2;0;0;0;1;0;0;0;0;1;0;0;0;0;;;2;0;0;;0;;0;;0;;Ja;0;0;0;;0;0;0;0,05;6;3;1;1;1;0;0;3;;0;5;0;1;0;0;;0;;0;0;0;0;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;PZ Tessendelo-Ham-Beringen;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;0,001;2;2;0;2;0;0;0;2;;2;0;1;0;;
Hamme;25130;;Hamme;Ja;25;150;480;tussen 11 en 50;;0;;0;;0;;1;;0,02;0;1;0;0;0;0;0;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;0;;0;;0;;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;PZ Hamme-Waasmunster;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;0,2;3;6;0;3;3;0;0;0;;0;0;3;niet gekend;;
Hamont-Achel;14352;;Hamont-Achel;Ja;37;135;221;niet gekend;;0;;0;;0;;1;;0;0,005;21;10;3;0;0;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;;0;;0;;Ja;0;0;1;;0,005;0;0;0;22;1;1;0;0;0;0;0;;0;0;0;1;0;0;;0;;0;0;0;0;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;PZ HANO ;Ja;1;0,2;0;77;1;19;3;2;3;7;1;37;4;28;1;22;5;0;0;13;1;0;2;0;0;7;1;2;0;;6;10;0;3;0;;0;;0;;Ja;0,1;21;20;0;18;2;0;0;17;;14;0;3;1;;
Harelbeke;29084;;Harelbeke;Ja;95;120;350;tussen 1 en 10;;0;;0;;0;;2;;0,4;0,09;34;0;5;4;0;12;5;2;3;3;19;9;10;0;0;0;17;0;2;2;0;7;3;1;0;2;;0;3;0;4;;1;1;0;;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;Intercommunale Leiedal;Ja;1;0,05;0;6;3;0;1;1;0;1;0;0;0;2;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;1;0;0;0;;0;;0;;Ja;1;0;0;;0,1;0;0;2;2;0;2;0;0;0;2;;0;1;0;0;0;0;;0;;0;1;0;0;;Ja;PZ Gavers;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;0,1;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;3;;12;0;4;0;Aan de hand van de huidig gebruikte systemen is de opvolging volgens deze aangegeven opdeling haast onmogelijk. Er wordt hieromtrent naar een oplossing gewerkt. ;
Hasselt;79450;;Hasselt;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;
Hechtel-Eksel;12743;;Hechtel-Eksel;Ja;niet gekend;niet gekend;niet gekend;niet gekend;;0;;0;;0;;1;;0,01;0,01;30;0;2;0;1;0;4;2;8;13;5;0;5;0;0;0;15;0;0;0;1;0;4;1;4;5;;15;5;0;0;;0;;0;;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heers;7455;;Heers;Ja;7;niet gekend;niet gekend;tussen 1 en 10;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;PZ Borgloon;Ja;0;0;0,5;13;1;1;0;1;0;0;0;0;10;0;0;0;0;0;0;14;1;1;0;1;0;0;0;1;10;;0;0;0;10;0;;0;;0;;Neen;;;;;;;;;;;;;;;;
Heist-op-den-Berg;43571;;Heist-op-den-Berg;Ja;0;0;0;niet gekend;;0;;0;;0;;1;;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;;0;;0;;Ja;0;0;1;;1;1;1;1;80;0;0;0;0;0;0;0;;1;50;0;25;3;1;1;0;;0;1;2;0;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neen;;;;;;;;;;;;;;;;
Hemiksem;11792;;Hemiksem;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;
Herent;22413;;Herent;Ja;20;110;155;tussen 1 en 10;;1;1;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;1;0;0;;0;;0,8;0;55;44;8;25;6;3;2;21;;5;14;0;5;2;1;1;0;;1;5;0;0;;;Ja;Interleuven;Ja;2;0,1;0,1;20;0;1;6;3;1;3;0;6;0;32;1;13;7;10;1;22;0;1;6;2;1;2;1;9;0;;2;8;0;1;0;;0;;0;;Ja;0;0;0;0;0,2;0;0;11;16;0;3;2;10;1;13;;1;10;0;4;2;0;;0;;0;0;0;0;De gegevens inzake controles zijn vooral gebaseerd op effectieve plaatsbezoeken. De controles van stukken worden niet steeds genoteerd in de database.;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Herentals;28427;;Herentals;Ja;niet gekend;niet gekend;niet gekend;meer dan 100;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;0;0;1;;1;;;0,1;25;40;10;5;4;1;20;niet gekend;;0;32;0;1;1;0;;0;;1;1;1;0;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;PZ Neteland;Ja;2;niet gekend (ca 0,1VTE);niet gekend (ca 0,2 VTE);37;1;1;5;1;4;7;0;15;3;37;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;0;5;0;15;3;3;0;;0;;Ja;niet gekend;1;20;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;0;21;4;;
Herenthout;9267;;Herenthout;Ja;24;57;232;tussen 1 en 10;;1;1;0;;0;;1;;0,05;0;26;1;1;5;1;2;2;0;8;6;3;0;2;0;0;1;3;1;0;0;1;0;0;0;1;0;;1;1;0;0;;0;;0;;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;PZ Neteland;Ja;2;0,1;0,1;68;4;3;0;0;53;0;0;8;0;3;0;2;0;0;1;1;0;0;0;0;0;0;0;1;0;;1;0;0;1;0;;0;;1;niet gekend;Ja;0,1;niet gekend;4;0;4;0;0;0;1;;0;0;1;0;;
Herk-de-Stad;12755;;Herk-de-Stad;Ja;37;136;1886;niet gekend;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Herne;6747;;Herne;Ja;10;115;50;niet gekend;;0;;0;;0;;1;;0,1;0;29;18;2;1;2;1;1;0;0;4;4;1;3;0;0;0;4;1;0;1;0;0;1;0;0;1;;25;3;0;0;;0;;0;;1;1;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;PZ Pajottenland;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;0,1;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;
Herselt;14726;;Herselt;Ja;niet gekend;niet gekend;niet gekend;niet gekend;;0;;0;;0;;1;;0,5;0;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;3;12;0;7;;0;;1;0;0;;Ja;0;0;1;;0,5;0;0;0;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;2;28;0;14;3;0;;0;;0;1;0;0;;;Ja;IOK;Ja;3;niet gekend;niet gekend;0;0;0;0;0;0;0;0;0;0;5;3;1;1;0;0;1;0;0;0;0;0;0;0;1;0;;0;1;0;0;0;;0;;0;;Ja;3;2;0;0;niet gekend;niet gekend;niet gekend;0;1;0;1;0;0;0;1;;0;0;0;1;0;0;;0;;0;0;0;0;;Ja;PZ Zuiderkempen;Ja;1;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;0;0;niet gekend;niet gekend;0;;0;;0;;Ja;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;niet gekend;niet gekend;;
Herstappe;79;;Herstappe;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;
